bar_time,signal,win_prob,state_prob,dir_prob,hmm_state,atr20_pct,blocked_by,in_range_phase,H1_ADX,H4_ADX,H1_DI_diff,H4_DI_diff,h1_adx_slope,h4_adx_slope,reason
2026-03-13 03:45:00,SKIP,0.3171,0.2885,0.4095,Trending,,,0,56.55,34.07,-18.33,-25.98,7.793557,1.765612,prob 31.71% < threshold 45.00% (Trending)
2026-03-13 04:00:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,51.77,36.15,-10.83,-20.37,5.547159,1.797788,prob 31.71% < threshold 45.00% (Trending)
2026-03-13 04:15:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,51.77,36.15,-10.83,-20.37,3.799647,1.72126,prob 31.71% < threshold 45.00% (Trending)
2026-03-13 04:30:00,SKIP,0.306,0.2286,0.4095,Volatile,,range,1,51.77,36.15,-10.83,-20.37,4.487274,1.5057,prob 30.60% < threshold 42.00% (Volatile)
2026-03-13 04:45:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,51.77,36.15,-10.83,-20.37,5.119198,1.540415,prob 31.71% < threshold 45.00% (Trending)
2026-03-13 05:00:00,SKIP,0.2891,0.1875,0.3158,Volatile,,range,1,46.74,36.15,-6.86,-20.37,2.544343,1.531342,prob 28.91% < threshold 42.00% (Volatile)
2026-03-13 05:15:00,SKIP,0.2891,0.1875,0.3158,Volatile,,range,1,46.74,36.15,-6.86,-20.37,0.784546,1.335656,prob 28.91% < threshold 42.00% (Volatile)
2026-03-13 05:30:00,SKIP,0.2984,0.1875,0.4095,Volatile,,range,1,46.74,36.15,-6.86,-20.37,1.739328,1.286803,prob 29.84% < threshold 42.00% (Volatile)
2026-03-13 05:45:00,SKIP,0.2825,0.2444,0.1667,Ranging,,range,1,46.74,36.15,-6.86,-20.37,2.130158,0.994029,prob 28.25% < threshold 48.00% (Ranging)
2026-03-13 06:00:00,SKIP,0.2266,0.1282,0.2469,Ranging,,range,1,43.06,36.15,-9.23,-20.37,-0.083568,0.901678,prob 22.66% < threshold 48.00% (Ranging)
2026-03-13 06:15:00,SKIP,0.2266,0.1282,0.2469,Ranging,,range,1,43.06,36.15,-9.23,-20.37,-1.461013,0.873577,prob 22.66% < threshold 48.00% (Ranging)
2026-03-13 06:30:00,SKIP,0.155,0.1282,0.2469,Ranging,,range,1,43.06,36.15,-9.23,-20.37,-0.45486,0.748319,prob 15.50% < threshold 48.00% (Ranging)
2026-03-13 06:45:00,SKIP,0.1585,0.1282,0.3158,Ranging,,range,1,43.06,36.15,-9.23,-20.37,-0.184197,0.638991,prob 15.85% < threshold 48.00% (Ranging)
2026-03-13 07:00:00,SKIP,0.3078,0.2885,0.3158,Trending,,range,1,40.49,36.15,-10.84,-20.37,-1.920167,0.631018,prob 30.78% < threshold 45.00% (Trending)
2026-03-13 07:15:00,SKIP,0.3098,0.3529,0.2469,Volatile,,range,1,40.49,36.15,-10.84,-20.37,-2.541762,0.792887,prob 30.98% < threshold 42.00% (Volatile)
2026-03-13 07:30:00,SKIP,0.2746,0.1282,0.2469,Ranging,,range,1,40.49,36.15,-10.84,-20.37,-1.615065,0.848557,prob 27.46% < threshold 48.00% (Ranging)
2026-03-13 07:45:00,SKIP,0.2746,0.1282,0.2469,Ranging,,range,1,40.49,36.15,-10.84,-20.37,-1.262031,1.04603,prob 27.46% < threshold 48.00% (Ranging)
2026-03-13 08:00:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,39.02,39.61,-13.11,-29.1,-2.400834,1.223256,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 08:15:00,SKIP,0.244,0.2885,0.1579,Trending,,range,1,39.02,39.61,-13.11,-29.1,-2.554255,1.340416,prob 24.40% < threshold 45.00% (Trending)
2026-03-13 08:30:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,39.02,39.61,-13.11,-29.1,-1.757209,1.138656,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 08:45:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,39.02,39.61,-13.11,-29.1,-1.330359,1.180154,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 09:00:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,39.57,39.61,-20.05,-29.1,-2.042425,1.270091,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 09:15:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,39.57,39.61,-20.05,-29.1,-1.899237,1.240252,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 09:30:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,39.57,39.61,-20.05,-29.1,-0.829406,1.194888,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 09:45:00,SKIP,0.2618,0.3529,0.2469,Volatile,,range,1,39.57,39.61,-20.05,-29.1,-0.428336,0.926293,prob 26.18% < threshold 42.00% (Volatile)
2026-03-13 10:00:00,SKIP,0.2703,0.4068,0.2469,Trending,,range,1,41.57,39.61,-26.79,-29.1,-0.966722,0.897087,prob 27.03% < threshold 45.00% (Trending|post-news✅)
2026-03-13 10:15:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,41.57,39.61,-26.79,-29.1,-0.705521,0.936215,prob 25.17% < threshold 45.00% (Trending)
2026-03-13 10:30:00,SKIP,0.1698,0.2885,0.1667,Trending,,range,1,41.57,39.61,-26.79,-29.1,0.580398,1.034314,prob 16.98% < threshold 45.00% (Trending)
2026-03-13 10:45:00,SKIP,0.2516,0.3529,0.1667,Volatile,,range,1,41.57,39.61,-26.79,-29.1,0.837491,0.965607,prob 25.16% < threshold 42.00% (Volatile)
2026-03-13 11:00:00,SKIP,0.2703,0.4068,0.2469,Trending,,range,1,44.18,39.61,-28.83,-29.1,0.320514,0.992662,prob 27.03% < threshold 45.00% (Trending)
2026-03-13 11:15:00,SKIP,0.3183,0.4068,0.2469,Trending,,range,1,44.18,39.61,-28.83,-29.1,0.851698,1.305211,prob 31.83% < threshold 45.00% (Trending)
2026-03-13 11:30:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,44.18,39.61,-28.83,-29.1,2.003679,1.418774,prob 29.97% < threshold 45.00% (Trending)
2026-03-13 11:45:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,44.18,39.61,-28.83,-29.1,2.152919,1.558593,prob 25.98% < threshold 45.00% (Trending)
2026-03-13 12:00:00,SKIP,0.3171,0.2885,0.4095,Trending,,,0,43.66,41.11,-19.74,-22.54,1.65812,1.711523,prob 31.71% < threshold 45.00% (Trending)
2026-03-13 12:15:00,SKIP,0.3171,0.2885,0.4095,Trending,,,0,43.66,41.11,-19.74,-22.54,2.291938,1.812775,prob 31.71% < threshold 45.00% (Trending)
2026-03-13 12:30:00,SKIP,0.2903,0.2286,0.2469,Volatile,,,0,43.66,41.11,-19.74,-22.54,2.925538,1.695378,prob 29.03% < threshold 42.00% (Volatile)
2026-03-13 12:45:00,SKIP,0.2903,0.2286,0.2469,Volatile,,,0,43.66,41.11,-19.74,-22.54,2.88599,1.680738,prob 29.03% < threshold 42.00% (Volatile)
2026-03-13 13:00:00,SKIP,0.3713,0.2286,0.6923,Volatile,,,0,43.63,41.11,-19.53,-22.54,1.973004,1.726255,prob 37.13% < threshold 42.00% (Volatile)
2026-03-13 13:15:00,SKIP,0.4188,0.2286,0.6923,Volatile,,,0,43.63,41.11,-19.53,-22.54,3.437525,1.718624,prob 41.88% < threshold 42.00% (Volatile)
2026-03-13 13:30:00,SKIP,0.3807,0.2885,0.6923,Trending,,,0,43.63,41.11,-19.53,-22.54,3.233363,1.55916,prob 38.07% < threshold 45.00% (Trending)
2026-03-13 13:45:00,SKIP,0.3604,0.1875,0.3158,Volatile,,,0,43.63,41.11,-19.53,-22.54,3.106935,1.326796,prob 36.04% < threshold 42.00% (Volatile)
2026-03-13 14:00:00,SKIP,0.3896,0.4068,0.2469,Trending,,,0,40.82,41.11,-10.14,-22.54,1.920302,1.278827,prob 38.96% < threshold 45.00% (Trending)
2026-03-13 14:15:00,SKIP,0.3698,0.1875,0.4095,Volatile,,,0,40.82,41.11,-10.14,-22.54,3.54941,1.263074,prob 36.98% < threshold 42.00% (Volatile)
2026-03-13 14:30:00,SKIP,0.4104,0.4068,0.4095,Trending,,,0,40.82,41.11,-10.14,-22.54,3.061086,1.124428,prob 41.04% < threshold 45.00% (Trending)
2026-03-13 14:45:00,BUY,0.4407,0.2286,0.4095,Volatile,,,0,40.82,41.11,-10.14,-22.54,2.632706,1.055729,prob=44.07% | model=combined(70%)+state(volatile)+dir(BUY)(30%) | state=Volatile | vol=normal | slot_wr=51.95%
2026-03-13 15:00:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,35.62,41.11,0.9,-22.54,0.655235,1.075805,prob 38.85% < threshold 45.00% (Trending)
2026-03-13 15:15:00,SKIP,0.4104,0.4068,0.4095,Trending,,,0,35.62,41.11,0.9,-22.54,1.463374,1.285276,prob 41.04% < threshold 45.00% (Trending)
2026-03-13 15:30:00,SKIP,0.4104,0.4068,0.4095,Trending,,,0,35.62,41.11,0.9,-22.54,0.913041,1.067327,prob 41.04% < threshold 45.00% (Trending|post-news✅)
2026-03-13 15:45:00,SKIP,0.4104,0.4068,0.4095,Trending,,,0,35.62,41.11,0.9,-22.54,0.161455,1.190361,prob 41.04% < threshold 45.00% (Trending)
2026-03-13 16:00:00,SKIP,0.4104,0.4068,0.4095,Trending,,,0,32.16,44.45,-4.48,-31.91,-1.820954,1.227057,prob 41.04% < threshold 45.00% (Trending)
2026-03-13 16:15:00,SKIP,0.3896,0.4068,0.2469,Trending,,,0,32.16,44.45,-4.48,-31.91,-0.834263,1.318345,prob 38.96% < threshold 45.00% (Trending)
2026-03-13 16:30:00,SKIP,0.401,0.4068,0.3158,Trending,,,0,32.16,44.45,-4.48,-31.91,-0.946403,1.206715,prob 40.10% < threshold 45.00% (Trending)
2026-03-13 16:45:00,SKIP,0.4467,0.4068,0.6923,Trending,,,0,32.16,44.45,-4.48,-31.91,-1.970624,1.064359,prob 44.67% < threshold 45.00% (Trending)
2026-03-13 17:00:00,SELL,0.5949,0.4068,1.0,Trending,,,0,35.24,44.45,-33.09,-31.91,-3.015269,1.088387,prob=59.49% | model=combined(70%)+state(trending)+dir(SELL)(30%) | state=Trending | vol=normal | slot_wr=57.53%
2026-03-13 17:15:00,SELL,0.5949,0.4068,1.0,Trending,,,0,35.24,44.45,-33.09,-31.91,-2.333419,0.974011,prob=59.49% | model=combined(70%)+state(trending)+dir(SELL)(30%) | state=Trending | vol=normal | slot_wr=57.53%
2026-03-13 17:30:00,SELL,0.653,0.7778,1.0,Trending,,,0,35.24,44.45,-33.09,-31.91,-1.63696,0.617965,prob=65.30% | model=combined(70%)+state(trending)+dir(SELL)(30%) | state=Trending | vol=normal | slot_wr=57.53%
2026-03-13 17:45:00,SELL,0.653,0.7778,1.0,Trending,,,0,35.24,44.45,-33.09,-31.91,-2.95771,0.390771,prob=65.30% | model=combined(70%)+state(trending)+dir(SELL)(30%) | state=Trending | vol=normal | slot_wr=57.53%
2026-03-13 18:00:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,38.11,44.45,-28.82,-31.91,-2.392452,1.606854,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 18:15:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,38.11,44.45,-28.82,-31.91,-1.662277,1.582851,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 18:30:00,SKIP,0.4467,0.4068,0.6923,Trending,,,0,38.11,44.45,-28.82,-31.91,-1.130785,1.43779,prob 44.67% < threshold 45.00% (Trending)
2026-03-13 18:45:00,SKIP,0.4467,0.4068,0.6923,Trending,,,0,38.11,44.45,-28.82,-31.91,-2.540076,1.363965,prob 44.67% < threshold 45.00% (Trending)
2026-03-13 19:00:00,SELL,0.5554,0.4068,0.6923,Trending,,,0,41.31,44.45,-30.35,-31.91,-0.962672,1.421968,prob=55.54% | model=combined(70%)+state(trending)+dir(SELL)(30%) | state=Trending | vol=normal | slot_wr=40.98%
2026-03-13 19:15:00,SELL,0.5368,0.2885,0.6923,Trending,,,0,41.31,44.45,-30.35,-31.91,0.931458,1.752505,prob=53.68% | model=combined(70%)+state(trending)+dir(SELL)(30%) | state=Trending | vol=normal | slot_wr=40.98%
2026-03-13 19:30:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,41.31,44.45,-30.35,-31.91,1.361712,1.671482,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 19:45:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,41.31,44.45,-30.35,-31.91,-0.025292,1.819571,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 20:00:00,SKIP,0.4221,0.2497,0.6923,Trending,,,0,41.82,47.58,-22.24,-29.94,1.653524,1.890059,prob 42.21% < threshold 45.00% (Trending)
2026-03-13 20:15:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,41.82,47.58,-22.24,-29.94,3.54497,1.966837,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 20:30:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,41.82,47.58,-22.24,-29.94,3.889905,1.939061,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 20:45:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,41.82,47.58,-22.24,-29.94,2.090758,1.808481,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 21:00:00,SKIP,0.393,0.0641,0.6923,Trending,,,0,42.81,47.58,-24.18,-29.94,3.033178,1.820078,prob 39.30% < threshold 45.00% (Trending)
2026-03-13 21:15:00,SKIP,0.416,0.2106,0.6923,Trending,,,0,42.81,47.58,-24.18,-29.94,4.868234,1.753809,prob 41.60% < threshold 45.00% (Trending)
2026-03-13 21:30:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,42.81,47.58,-24.18,-29.94,5.282127,1.513552,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 21:45:00,SKIP,0.2997,0.2885,0.2469,Trending,,,0,42.81,47.58,-24.18,-29.94,3.196341,1.290511,prob 29.97% < threshold 45.00% (Trending)
2026-03-13 22:00:00,SKIP,0.3938,0.1578,0.5841,Trending,,,0,45.29,47.58,-32.1,-29.94,2.646801,1.74776,prob 39.38% < threshold 45.00% (Trending)
2026-03-13 22:15:00,SKIP,0.4057,0.1451,0.6923,Trending,,,0,45.29,47.58,-32.1,-29.94,4.56171,1.720166,prob 40.57% < threshold 45.00% (Trending)
2026-03-13 22:30:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,45.29,47.58,-32.1,-29.94,5.390528,1.577804,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 22:45:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,45.29,47.58,-32.1,-29.94,3.348432,1.504291,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 23:00:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,47.43,47.58,-29.97,-29.94,2.764078,1.613249,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 23:15:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,47.43,47.58,-29.97,-29.94,4.446762,1.73815,prob 42.82% < threshold 45.00% (Trending)
2026-03-13 23:30:00,SKIP,0.3467,0.1333,0.2469,Trending,,,0,47.43,47.58,-29.97,-29.94,5.573676,1.661432,prob 34.67% < threshold 45.00% (Trending)
2026-03-13 23:45:00,SKIP,0.371,0.2885,0.2469,Trending,,,0,47.43,47.58,-29.97,-29.94,3.387932,1.79148,prob 37.10% < threshold 45.00% (Trending)
2026-03-16 01:00:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,50.05,51.21,-32.23,-35.53,2.601314,1.853778,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 01:15:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,50.05,51.21,-32.23,-35.53,4.553375,2.038653,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 01:30:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,50.05,51.21,-32.23,-35.53,5.925451,2.032642,prob 25.98% < threshold 45.00% (Trending)
2026-03-16 01:45:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,50.05,51.21,-32.23,-35.53,4.084595,1.910928,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 02:00:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,53.48,51.21,-37.18,-35.53,3.421907,1.917515,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 02:15:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,53.48,51.21,-37.18,-35.53,5.121579,1.868708,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 02:30:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,53.48,51.21,-37.18,-35.53,6.567644,1.998217,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 02:45:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,53.48,51.21,-37.18,-35.53,5.080184,1.849991,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 03:00:00,SKIP,0.1509,0.2532,0.3158,Trending,,range,1,55.43,51.21,-29.91,-35.53,4.491118,2.272947,prob 15.09% < threshold 45.00% (Trending)
2026-03-16 03:15:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,55.43,51.21,-29.91,-35.53,6.020868,2.235236,prob 25.98% < threshold 45.00% (Trending)
2026-03-16 03:30:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,55.43,51.21,-29.91,-35.53,6.904348,2.091565,prob 25.98% < threshold 45.00% (Trending)
2026-03-16 03:45:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,55.43,51.21,-29.91,-35.53,5.37603,2.014854,prob 25.98% < threshold 45.00% (Trending)
2026-03-16 04:00:00,SKIP,0.2997,0.2885,0.2469,Trending,,range,1,57.69,54.36,-30.34,-31.67,4.624531,1.978983,prob 29.97% < threshold 45.00% (Trending)
2026-03-16 04:15:00,SKIP,0.228,0.137,0.2469,Trending,,range,1,57.69,54.36,-30.34,-31.67,6.18935,2.072176,prob 22.80% < threshold 45.00% (Trending)
2026-03-16 04:30:00,SKIP,0.2451,0.2459,0.2469,Trending,,range,1,57.69,54.36,-30.34,-31.67,6.650568,1.998078,prob 24.51% < threshold 45.00% (Trending)
2026-03-16 04:45:00,SKIP,0.2393,0.2749,0.1667,Trending,,range,1,57.69,54.36,-30.34,-31.67,5.372383,2.088388,prob 23.93% < threshold 45.00% (Trending)
2026-03-16 05:00:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,59.65,54.36,-27.66,-31.67,4.967874,2.13333,prob 31.71% < threshold 45.00% (Trending)
2026-03-16 05:15:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,59.65,54.36,-27.66,-31.67,6.192394,2.178579,prob 31.71% < threshold 45.00% (Trending)
2026-03-16 05:30:00,SKIP,0.2555,0.2655,0.3158,Trending,,range,1,59.65,54.36,-27.66,-31.67,6.25367,2.198279,prob 25.55% < threshold 45.00% (Trending)
2026-03-16 05:45:00,SKIP,0.2775,0.1467,0.2469,Trending,,range,1,59.65,54.36,-27.66,-31.67,5.146569,2.084011,prob 27.75% < threshold 45.00% (Trending)
2026-03-16 06:00:00,SKIP,0.2093,0.0175,0.2469,Trending,,range,1,60.81,54.36,-24.1,-31.67,5.013268,2.083747,prob 20.93% < threshold 45.00% (Trending)
2026-03-16 06:15:00,SKIP,0.1344,0.0633,0.1653,Trending,,range,1,60.81,54.36,-24.1,-31.67,6.19522,2.056431,prob 13.44% < threshold 45.00% (Trending)
2026-03-16 06:30:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,60.81,54.36,-24.1,-31.67,5.488894,1.855487,prob 25.98% < threshold 45.00% (Trending)
2026-03-16 06:45:00,SKIP,0.1882,0.2885,0.3158,Trending,,range,1,60.81,54.36,-24.1,-31.67,4.541198,1.717849,prob 18.82% < threshold 45.00% (Trending)
2026-03-16 07:00:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,60.16,54.36,-19.89,-31.67,4.435017,2.110593,prob 31.71% < threshold 45.00% (Trending)
2026-03-16 07:15:00,SKIP,0.3171,0.2885,0.4095,Trending,,range,1,60.16,54.36,-19.89,-31.67,5.056353,2.075576,prob 31.71% < threshold 45.00% (Trending)
2026-03-16 07:30:00,SKIP,0.2894,0.2885,0.1667,Trending,,range,1,60.16,54.36,-19.89,-31.67,3.973437,1.942167,prob 28.94% < threshold 45.00% (Trending)
2026-03-16 07:45:00,SKIP,0.2356,0.2509,0.1667,Trending,,range,1,60.16,54.36,-19.89,-31.67,3.688748,1.870936,prob 23.56% < threshold 45.00% (Trending)
2026-03-16 08:00:00,SKIP,0.2415,0.2885,0.1667,Trending,,range,1,60.32,55.68,-22.83,-25.27,3.775831,1.837627,prob 24.15% < threshold 45.00% (Trending)
2026-03-16 08:15:00,SKIP,0.2415,0.2885,0.1667,Trending,,range,1,60.32,55.68,-22.83,-25.27,4.132632,1.924163,prob 24.15% < threshold 45.00% (Trending)
2026-03-16 08:30:00,SKIP,0.1259,0.204,0.1667,Trending,,range,1,60.32,55.68,-22.83,-25.27,2.778532,1.855359,prob 12.59% < threshold 45.00% (Trending)
2026-03-16 08:45:00,SKIP,0.2598,0.2885,0.3158,Trending,,range,1,60.32,55.68,-22.83,-25.27,3.157682,1.939218,prob 25.98% < threshold 45.00% (Trending)
2026-03-16 09:00:00,SKIP,0.2691,0.2885,0.4095,Trending,,range,1,56.19,55.68,-11.58,-25.27,3.137097,1.980949,prob 26.91% < threshold 45.00% (Trending)
2026-03-16 09:15:00,SKIP,0.267,0.2885,0.3877,Trending,,range,1,56.19,55.68,-11.58,-25.27,3.397126,2.022967,prob 26.70% < threshold 45.00% (Trending)
2026-03-16 09:30:00,SKIP,0.1882,0.2885,0.3158,Trending,,range,1,56.19,55.68,-11.58,-25.27,0.733782,1.86152,prob 18.82% < threshold 45.00% (Trending)
2026-03-16 09:45:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,56.19,55.68,-11.58,-25.27,1.232064,1.752451,prob 25.17% < threshold 45.00% (Trending)
2026-03-16 10:00:00,SKIP,0.241,0.2854,0.1667,Trending,,range,1,54.14,55.68,-16.91,-25.27,1.380646,1.747645,prob 24.10% < threshold 45.00% (Trending)
2026-03-16 10:15:00,SKIP,0.2341,0.1761,0.2469,Trending,,range,1,54.14,55.68,-16.91,-25.27,1.983582,1.7296,prob 23.41% < threshold 45.00% (Trending)
2026-03-16 10:30:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,54.14,55.68,-16.91,-25.27,-1.006925,1.542592,prob 25.17% < threshold 45.00% (Trending)
2026-03-16 10:45:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,54.14,55.68,-16.91,-25.27,-0.062395,1.417815,prob 25.17% < threshold 45.00% (Trending)
2026-03-16 11:00:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,53.05,55.68,-18.87,-25.27,0.240253,1.747152,prob 25.17% < threshold 45.00% (Trending)
2026-03-16 11:15:00,SKIP,0.1349,0.0,0.2469,Trending,,range,1,53.05,55.68,-18.87,-25.27,1.71638,1.715706,prob 13.49% < threshold 45.00% (Trending)
2026-03-16 11:30:00,SKIP,0.2517,0.2885,0.2469,Trending,,range,1,53.05,55.68,-18.87,-25.27,-1.323956,1.603896,prob 25.17% < threshold 45.00% (Trending)
2026-03-16 11:45:00,SKIP,0.2415,0.2885,0.1667,Trending,,range,1,53.05,55.68,-18.87,-25.27,-0.480541,1.52089,prob 24.15% < threshold 45.00% (Trending)
2026-03-16 12:00:00,SKIP,0.371,0.2885,0.2469,Trending,,,0,53.21,57.29,-23.56,-25.5,-0.225805,1.361003,prob 37.10% < threshold 45.00% (Trending)
2026-03-16 12:15:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,53.21,57.29,-23.56,-25.5,1.678144,1.420438,prob 42.82% < threshold 45.00% (Trending)
2026-03-16 12:30:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,53.21,57.29,-23.56,-25.5,-1.452651,1.374883,prob 42.82% < threshold 45.00% (Trending)
2026-03-16 12:45:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,53.21,57.29,-23.56,-25.5,-1.007278,1.974833,prob 42.82% < threshold 45.00% (Trending)
2026-03-16 13:00:00,SKIP,0.396,0.0834,0.6923,Trending,,,0,51.27,57.29,-15.83,-25.5,-0.566662,2.071766,prob 39.60% < threshold 45.00% (Trending)
2026-03-16 13:15:00,SKIP,0.3997,0.1065,0.6923,Trending,,,0,51.27,57.29,-15.83,-25.5,1.670711,2.130084,prob 39.97% < threshold 45.00% (Trending)
2026-03-16 13:30:00,SKIP,0.3781,0.2885,0.6923,Trending,,,0,51.27,57.29,-15.83,-25.5,-0.400234,2.012435,prob 37.81% < threshold 45.00% (Trending)
2026-03-16 13:45:00,SKIP,0.4221,0.2499,0.6923,Trending,,,0,51.27,57.29,-15.83,-25.5,0.167463,1.909869,prob 42.21% < threshold 45.00% (Trending)
2026-03-16 14:00:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,44.87,57.29,-1.52,-25.5,-0.286352,1.901465,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 14:15:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,44.87,57.29,-1.52,-25.5,1.199999,1.904273,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 14:30:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,44.87,57.29,-1.52,-25.5,-1.843233,1.757628,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 14:45:00,SKIP,0.371,0.2885,0.2469,Trending,,,0,44.87,57.29,-1.52,-25.5,-1.390705,1.597056,prob 37.10% < threshold 45.00% (Trending)
2026-03-16 15:00:00,SKIP,0.3096,0.1191,0.4095,Trending,,,0,38.92,57.29,-0.09,-25.5,-1.847957,1.896965,prob 30.96% < threshold 45.00% (Trending)
2026-03-16 15:15:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,38.92,57.29,-0.09,-25.5,-0.80172,1.824124,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 15:30:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,38.92,57.29,-0.09,-25.5,-3.625411,1.710137,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 15:45:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,38.92,57.29,-0.09,-25.5,-3.141192,1.59814,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 16:00:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,35.26,56.68,4.72,-18.41,-3.604087,1.451042,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 16:15:00,SKIP,0.3608,0.2885,0.1667,Trending,,,0,35.26,56.68,4.72,-18.41,-3.011603,1.439999,prob 36.08% < threshold 45.00% (Trending)
2026-03-16 16:30:00,SKIP,0.4104,0.4068,0.4095,Trending,,,0,35.26,56.68,4.72,-18.41,-5.842723,1.396858,prob 41.04% < threshold 45.00% (Trending)
2026-03-16 16:45:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,35.26,56.68,4.72,-18.41,-5.413654,1.927279,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 17:00:00,SKIP,0.3885,0.2885,0.4095,Trending,,,0,33.1,56.68,-8.31,-18.41,-6.054418,1.946505,prob 38.85% < threshold 45.00% (Trending)
2026-03-16 17:15:00,SKIP,0.371,0.2885,0.2469,Trending,,,0,33.1,56.68,-8.31,-18.41,-6.091078,1.904958,prob 37.10% < threshold 45.00% (Trending)
2026-03-16 17:30:00,SKIP,0.4282,0.2885,0.6923,Trending,,,0,33.1,56.68,-8.31,-18.41,-8.635903,1.566904,prob 42.82% < threshold 45.00% (Trending)
